raw text,text_length,source
Pot sa inlocuiesc sosul de portocala cu Fanta?,46,https://www.youtube.com/watch?v=aYpUCWFD5L4
Ce am invatat : Tot ce ramane nefolositor de la pieptu de rata este aruncat la varza.,85,https://www.youtube.com/watch?v=aYpUCWFD5L4
cutitele alea taie ca ale mele :))),35,https://www.youtube.com/watch?v=aYpUCWFD5L4
"""Incalzim din nou sosul cu putin unt""
da .. foarte putin...o bucata intreaga =)))))",83,https://www.youtube.com/watch?v=aYpUCWFD5L4
mie deobicei nu imi place pieptul de rata dar aceasta reteta e foarte foarte foarte buna,88,https://www.youtube.com/watch?v=aYpUCWFD5L4
"Frumoasa reteta si super curat totul, imi place",47,https://www.youtube.com/watch?v=aYpUCWFD5L4
Ai de rata mea,14,https://www.youtube.com/watch?v=aYpUCWFD5L4
Frumos și elegant modul de preparare!,37,https://www.youtube.com/watch?v=aYpUCWFD5L4
"Uneori, esti simpatic!",22,https://www.youtube.com/watch?v=aYpUCWFD5L4
Da rața leşească ????,21,https://www.youtube.com/watch?v=aYpUCWFD5L4
"toti comenteaza pe aici..se cred ""bucatari""dar daca ii iei intr-o bucatarie profesionala fac pariu ca nici nu stiu sa aprinda aragazul ;)...",140,https://www.youtube.com/watch?v=aYpUCWFD5L4
"Rata ajuta la un sistem imunitar sanatos, lol, ceva mai cringe n-am auzit.",74,https://www.youtube.com/watch?v=aYpUCWFD5L4
Delicios!,9,https://www.youtube.com/watch?v=aYpUCWFD5L4
Complimenti Chef!,17,https://www.youtube.com/watch?v=aYpUCWFD5L4
❤️❤️❤️💪💪💪👏👏,11,https://www.youtube.com/watch?v=aYpUCWFD5L4
Dumitresculeeee !!!!!! Tare ti place !!!!!!!,44,https://www.youtube.com/watch?v=aYpUCWFD5L4
De ce sa lăsăm pieptul de rata sa se liniștească? Este nervos? 🤔,64,https://www.youtube.com/watch?v=aYpUCWFD5L4
Uit sa il urmaresc ca lesin de ris de la comentariile unora....,63,https://www.youtube.com/watch?v=aYpUCWFD5L4
Super reteta si platingul la fel!,33,https://www.youtube.com/watch?v=aYpUCWFD5L4
Cu siguranta este delicios .,28,https://www.youtube.com/watch?v=aYpUCWFD5L4
👏👏👏👏👏,5,https://www.youtube.com/watch?v=aYpUCWFD5L4
Arată așa de bine!,18,https://www.youtube.com/watch?v=aYpUCWFD5L4
Gordon Ramsay de Romania doar ca nu injura :))),47,https://www.youtube.com/watch?v=aYpUCWFD5L4
pieptul de rata este well done :(,33,https://www.youtube.com/watch?v=aYpUCWFD5L4
O super deliciosa reteta si usor de pregatit!(asta datorita Sefului Florin Dumitrescu care e explicat foarte bine si clar ),123,https://www.youtube.com/watch?v=aYpUCWFD5L4
Mai bine fac command la o 🍕,27,https://www.youtube.com/watch?v=aYpUCWFD5L4
Daca le fac in vita are ceva?,29,https://www.youtube.com/watch?v=aYpUCWFD5L4
"Foarte delicios , cu aroma de portocala !
Multumesc frumos pentru prezentare 💖💖",79,https://www.youtube.com/watch?v=aYpUCWFD5L4
"Multumesc, arata delicios👍😘😘",28,https://www.youtube.com/watch?v=aYpUCWFD5L4
De fiecare data inghite in gol cand vorbeste de mancare:)),58,https://www.youtube.com/watch?v=aYpUCWFD5L4
Mulțumesc Șef Florin ptru.acest filmuleț  .cum se prepară pieptul de rață.👍,75,https://www.youtube.com/watch?v=aYpUCWFD5L4
Felicitări pentru că te pricepi la toate 🤗,42,https://www.youtube.com/watch?v=aYpUCWFD5L4
Chef este foarte simpatic și are un caracter foarte bun la fel și modul de gătire,81,https://www.youtube.com/watch?v=aYpUCWFD5L4
I-a căzut fața când a văzut că pieptul e gătit prea mult. 🤣 🤣 🤣,63,https://www.youtube.com/watch?v=aYpUCWFD5L4
Mă apuc să fac și eu rețeta asta să văd dacă îmi iese ca în clip! :) Se vede cine știe meserie...,97,https://www.youtube.com/watch?v=aYpUCWFD5L4
ce tigaie e aia?,16,https://www.youtube.com/watch?v=aYpUCWFD5L4
Bravo Chef Florin.,18,https://www.youtube.com/watch?v=aYpUCWFD5L4
Cucina Made in Italia è super!!!!!!!,36,https://www.youtube.com/watch?v=aYpUCWFD5L4
bucatile de grasime care spui ca Nu sunt comestibile dar le pui peste varza.,76,https://www.youtube.com/watch?v=aYpUCWFD5L4
Nu am mâncat niciodată varză roșie o sa incerc in salată,56,https://www.youtube.com/watch?v=aYpUCWFD5L4
De ce o pui in varza daca Nu e comestibila?🐴,44,https://www.youtube.com/watch?v=aYpUCWFD5L4
Frumoasa reteta Chef,20,https://www.youtube.com/watch?v=aYpUCWFD5L4
Doresc si eu macar un cuti de acela,35,https://www.youtube.com/watch?v=aYpUCWFD5L4
Ce este accea verdeata care o adauga la final?,46,https://www.youtube.com/watch?v=aYpUCWFD5L4
Cat vin cantitatea?,19,https://www.youtube.com/watch?v=aYpUCWFD5L4
sarmale buna e grattaru,23,https://www.youtube.com/watch?v=aYpUCWFD5L4
Super 👍💕multumesc,17,https://www.youtube.com/watch?v=aYpUCWFD5L4
"Cea mai buna rețeta, sper sa-mi iasa ceva bun bun😙😙",51,https://www.youtube.com/watch?v=aYpUCWFD5L4
Buna treaba Lidl. Buna treaba Chef.,35,https://www.youtube.com/watch?v=aYpUCWFD5L4
Rata ar trebui gasita in meniuri la deserturi!,46,https://www.youtube.com/watch?v=aYpUCWFD5L4
daca ii da cineva farfuria asta la chefi la cutite sigur ti o pune in cap😆😆😆😆,77,https://www.youtube.com/watch?v=aYpUCWFD5L4
Bravo!,6,https://www.youtube.com/watch?v=aYpUCWFD5L4
"Nu arata bine,dar banuiesc k e bun. Nu degeaba se autointituleaza ""chef'""",73,https://www.youtube.com/watch?v=aYpUCWFD5L4
"te admir foarte tare esti idolul meu in bucatarie .De la tine am invatat sa tai cu cutitul in stilul ala smecher!
#lectii",121,https://www.youtube.com/watch?v=aYpUCWFD5L4
Iar daca primea pieptul de rata asa in emisiune zicea ca e mult prea facut,74,https://www.youtube.com/watch?v=aYpUCWFD5L4
Ce tigaie foloseti la călire?,29,https://www.youtube.com/watch?v=aYpUCWFD5L4
Vin dulce?,10,https://www.youtube.com/watch?v=aYpUCWFD5L4
Domnul sa va binecuvinteze,26,https://www.youtube.com/watch?v=aYpUCWFD5L4
"Sef. Regular nr 2 nu se amesteca cu Ling inox, in tigaile bune",62,https://www.youtube.com/watch?v=aYpUCWFD5L4
Da si un pic de zahar,21,https://www.youtube.com/watch?v=aYpUCWFD5L4
"MAAAIII LEU , Cemi place rata gatitaaaa.",40,https://www.youtube.com/watch?v=aYpUCWFD5L4
Asta-i o nebunie! 😋,19,https://www.youtube.com/watch?v=aYpUCWFD5L4
Ce se pricepe omul!😚👋,21,https://www.youtube.com/watch?v=aYpUCWFD5L4
Se poate pune zahar brun? E mai buna asa?,41,https://www.youtube.com/watch?v=aYpUCWFD5L4
"Multumesc,chef Florin !",23,https://www.youtube.com/watch?v=aYpUCWFD5L4
"Mama lui de sos de portocale, suc de portocale cu sare ,piper si unt .Combinatie de asta nu am mai vazut. Cine a inventato?",123,https://www.youtube.com/watch?v=aYpUCWFD5L4
"mai mult bate cu cutitul in tocator decat sa taie cu el ...
ceva nu e ok cutitul nu e bun varza prea tare ceapa sare din mana :))))",131,https://www.youtube.com/watch?v=aYpUCWFD5L4
va pup pe toti bucatarii experti din comentarii care l-ati vazut pe Gordon Ramsay cum a facut un burger si acuma va credeti mai buni ca Chef Florin :*,150,https://www.youtube.com/watch?v=aYpUCWFD5L4
Mama deci am produs saliva uitanduma la clip,44,https://www.youtube.com/watch?v=aYpUCWFD5L4
"Daa acum comentează totii mari bucătari care stiu sa fac cartofi prajiti😂😂😂😂asa e romanul nostru sa vorbeasca mult , prost si fara rost😄😄😄",138,https://www.youtube.com/watch?v=aYpUCWFD5L4
Rața pare overcooked.  Si am văzut că Gordon Ramsey pune rața pe tigaia rece pentru ca altfel ramane grăsimea in piept.,119,https://www.youtube.com/watch?v=aYpUCWFD5L4
"Varza erm. Resturile de la fasonat se pun in tigaie separata, Si se prajesc pana devin crocante, dupa care se scot. In grasimea rezultata se pune unt. In untul topit se pune ceapa rosie (shallot in cel mai rau caz). Dupa ceapa se adauga varza frecata in zahar alb. Se acopera Si se inabuseste. Se adauga: zahar brun, otet balsamic, vin rosu, apa 1/3 din fiecare lichid. Se Lasa la inabusit - dupa care se arde alcoolul. Cam asta ar fi reteta.",442,https://www.youtube.com/watch?v=aYpUCWFD5L4
stii ca ai atins fundul sacului cand faci reclama pentru Lidl,61,https://www.youtube.com/watch?v=aYpUCWFD5L4
"Очень интересно,но не понятно.Захар это сахар?",46,https://www.youtube.com/watch?v=aYpUCWFD5L4
Vreu să te intreb te rog dacă carnea de rață este tare ce pot să fac să o fierb înainte?,88,https://www.youtube.com/watch?v=aYpUCWFD5L4
cam prea bine facut pieptul ala de rata :)),43,https://www.youtube.com/watch?v=aYpUCWFD5L4
"Eu prefer curcan pe varza, portocala ca desert si rata o las sa traiasca... e prea simpatica si nu pot s-o mananc.",114,https://www.youtube.com/watch?v=aYpUCWFD5L4
Pot sa folosesc vin alb,23,https://www.youtube.com/watch?v=aYpUCWFD5L4
"Acopera varza cu vin, spune ca lasa sa fiarba pana scade vinul si varza ramane calita in vin, usor crocanta, aproape aproape aproape de o dulceata. La final are asa mult vin, incat trebuie sa strecoare varza. Eu n-am mai auzit asa ceva, sa strecori varza cand faci varza calita...",280,https://www.youtube.com/watch?v=aYpUCWFD5L4
E prima data când aud ca rata se pune pe tigaia deja încinsă. Din tot ce am mai văzut se punea în tigaia rece pentru ca grăsimea sa apuce sa se topească puțin.,159,https://www.youtube.com/watch?v=aYpUCWFD5L4
E un chef foarte bun la gătit,29,https://www.youtube.com/watch?v=aYpUCWFD5L4
Stim si noi cum sa tocam o varza,32,https://www.youtube.com/watch?v=aYpUCWFD5L4
